Genesymbol,Chromosome,ucsc_ID_SNP,F1i_CAST_Reads,F1i_C57_Reads,F1r_CAST_Reads,F1r_C57_Reads,F1i_Chi_Pvalue,F1r_Chi_Pvalue,F1i_parental_bias,F1r_parental_bias,sample,ie_status,parent
BC070450,chr7,uc009heo.1_4680,0,22,17,0,2.73E-06,3.74E-05,0.990991,0.988372,mpfc,known,paternal
BC070450,chr7,uc009heo.1_4324,0,15,22,0,0.000107511,2.73E-06,0.986842,0.990991,mpfc,known,paternal
BC070450,chr7,uc009heo.1_2669,0,40,40,0,2.54E-10,2.54E-10,0.995025,0.995025,mpfc,known,paternal
Bcap29,chr12,uc007nhq.1_751,69,95,90,56,0.0423302,0.00489505,0.579268,0.616438,mpfc,,paternal
Bcap29,chr12,uc007nhp.1_953,69,95,90,56,0.0423302,0.00489505,0.579268,0.616438,mpfc,,paternal
Bcl2l1,chr2,uc008ngm.1_1979,71,100,98,72,0.0265763,0.0461401,0.584795,0.576471,mpfc,,paternal
Bcl2l1,chr2,uc008ngl.1_2146,71,100,98,72,0.0265763,0.0461401,0.584795,0.576471,mpfc,,paternal
Bcl2l1,chr2,uc008ngk.1_1991,71,100,98,72,0.0265763,0.0461401,0.584795,0.576471,mpfc,,paternal
Bcl2l1,chr2,uc008ngj.1_2023,71,100,98,72,0.0265763,0.0461401,0.584795,0.576471,mpfc,,paternal
Bcl2l1,chr2,uc008ngi.1_1598,71,100,98,72,0.0265763,0.0461401,0.584795,0.576471,mpfc,,paternal
Begain,chr12,uc007pal.1_2478,177,237,256,203,0.0031897,0.0133674,0.572464,0.557734,mpfc,known,paternal
C230055K05Rik,chr5,uc008yks.1_776,3,11,13,4,0.0325094,0.029049,0.785714,0.764706,mpfc,,paternal
Cbx6,chr15,uc007wuo.1_3912,526,595,437,378,0.0393174,0.0387643,0.530776,0.536196,mpfc,,paternal
Ccdc47,chr11,uc007lyj.1_392,158,224,167,131,0.0007332,0.0370308,0.586387,0.560403,mpfc,,paternal
Ccdc47,chr11,uc007lyj.1_1097,38,60,97,57,0.0262606,0.00126726,0.612245,0.62987,mpfc,,paternal
Ccdc47,chr11,uc007lyi.1_392,158,224,167,131,0.0007332,0.0370308,0.586387,0.560403,mpfc,,paternal
Ccdc47,chr11,uc007lyi.1_1097,38,60,97,57,0.0262606,0.00126726,0.612245,0.62987,mpfc,,paternal
Centb5,chr4,uc008wfj.1_471,22,41,22,9,0.016676,0.0195503,0.650794,0.709677,mpfc,,paternal
Cgrrf1,chr14,uc007thm.1_566,6,16,23,8,0.0330063,0.00705833,0.727273,0.741935,mpfc,,paternal
Cgrrf1,chr14,uc007thl.1_569,6,16,23,8,0.0330063,0.00705833,0.727273,0.741935,mpfc,,paternal
Cgrrf1,chr14,uc007thk.1_702,6,16,23,8,0.0330063,0.00705833,0.727273,0.741935,mpfc,,paternal
Cgrrf1,chr14,uc007thj.1_569,6,16,23,8,0.0330063,0.00705833,0.727273,0.741935,mpfc,,paternal
Cib2,chr9,uc009prf.1_361,31,51,42,25,0.0272004,0.0378126,0.621951,0.626866,mpfc,,paternal
Ckb,chr12,uc007pdn.1_1155,2109,2304,1946,1701,0.00333115,4.97E-05,0.522094,0.533589,mpfc,,paternal
Col6a1,chr10,uc007fux.1_2963,33,51,43,25,0.0495346,0.029049,0.607143,0.632353,mpfc,,paternal
Crtc1,chr8,uc009mae.1_2090,39,59,42,22,0.0433518,0.0124193,0.602041,0.65625,mpfc,,paternal
D130054N24Rik,chr9,uc009pgj.1_1327,19,35,31,13,0.0294564,0.00665561,0.648148,0.704545,mpfc,,paternal
D730040F13Rik,chr4,uc008sxw.1_15325,32,58,48,24,0.00613195,0.00467773,0.644444,0.666667,mpfc,,paternal
D8Ertd82e,chr8,uc009llf.1_4356,66,94,74,48,0.0268567,0.0185761,0.5875,0.606557,mpfc,,paternal
Dlk2,chr17,uc008csm.1_933,20,42,39,23,0.005206,0.0421535,0.677419,0.629032,mpfc,,paternal
Dlk2,chr17,uc008csl.1_899,20,42,39,23,0.005206,0.0421535,0.677419,0.629032,mpfc,,paternal
Dlk2,chr17,uc008csk.1_954,20,42,39,23,0.005206,0.0421535,0.677419,0.629032,mpfc,,paternal
DOKist4,chr7,uc009hey.1_268,1,46,35,1,5.24E-11,1.46E-08,0.976645,0.969529,mpfc,,paternal
DOKist4,chr7,uc009hex.1_3408,1,21,18,0,2.01E-05,2.21E-05,0.950226,0.989011,mpfc,,paternal
DOKist4,chr7,uc009hex.1_3403,1,21,16,0,2.01E-05,6.33E-05,0.950226,0.987654,mpfc,,paternal
DOKist4,chr7,uc009hex.1_3057,0,14,23,0,0.000182811,1.62E-06,0.985915,0.991379,mpfc,,paternal
DOKist4,chr7,uc009hex.1_3037,0,19,23,0,1.31E-05,1.62E-06,0.989583,0.991379,mpfc,,paternal
DOKist4,chr7,uc009hex.1_2434,0,20,16,0,7.74E-06,6.33E-05,0.990099,0.987654,mpfc,,paternal
DOKist4,chr7,uc009hex.1_2121,0,13,11,1,0.000311491,0.00389242,0.984848,0.909091,mpfc,,paternal
DOKist4,chr7,uc009hex.1_2116,0,16,18,0,6.33E-05,2.21E-05,0.987654,0.989011,mpfc,,paternal
DOKist4,chr7,uc009hex.1_185,0,12,11,3,0.000532006,0.0325094,0.983607,0.780142,mpfc,,paternal
DREAM/calsenilin/KChIP3,chr2,uc008mfo.1_2581,219,286,212,173,0.00286877,0.0468533,0.566337,0.550649,mpfc,,paternal
DREAM/calsenilin/KChIP3,chr2,uc008mfl.1_2595,219,286,212,172,0.00286877,0.0412268,0.566337,0.552083,mpfc,,paternal
Fbxl2,chr9,uc009rxa.1_1715,6,18,43,19,0.0143059,0.00230368,0.75,0.693548,mpfc,,paternal
Fgd4,chr16,uc007yix.1_460,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yiw.1_355,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yiv.1_298,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yit.1_358,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yis.1_208,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yir.1_460,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yiq.1_311,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Fgd4,chr16,uc007yip.1_361,3,14,11,2,0.00763288,0.0125549,0.823529,0.839695,mpfc,,paternal
Foxk1,chr5,uc009aio.1_5906,62,86,56,37,0.0485197,0.0488145,0.581081,0.602151,mpfc,,paternal
Gabra5,chr7,uc009hec.1_541,233,305,261,208,0.00190833,0.0143926,0.566914,0.556503,mpfc,,paternal
Gabra5,chr7,uc009heb.1_755,233,305,261,208,0.00190833,0.0143926,0.566914,0.556503,mpfc,,paternal
Gcn1l1,chr5,uc008zeg.1_611,1,10,11,3,0.00665561,0.0325094,0.900901,0.785714,mpfc,,paternal
Gcn1l1,chr5,uc008zef.1_611,1,10,11,3,0.00665561,0.0325094,0.900901,0.785714,mpfc,,paternal
Gcn1l1,chr5,uc008zee.1_611,1,10,11,3,0.00665561,0.0325094,0.900901,0.785714,mpfc,,paternal
Gda,chr19,uc008gyx.1_1413,61,90,96,68,0.0182756,0.028784,0.596026,0.585366,mpfc,,paternal
Gm323,chr17,uc008cqu.1_3126,92,135,105,71,0.00431711,0.0103818,0.594714,0.596591,mpfc,,paternal
Gm608,chr16,uc007zhb.1_3078,14,34,21,10,0.00389242,0.0481935,0.708333,0.677419,mpfc,,paternal
Grb10,chr11,uc007iba.1_917,1,26,15,1,1.50E-06,0.000465258,0.95941,0.931677,mpfc,known,paternal
Grb10,chr11,uc007iba.1_4116,0,11,17,0,0.000911119,3.74E-05,0.982143,0.988372,mpfc,known,paternal
Grb10,chr11,uc007iba.1_2814,1,15,11,2,0.000465258,0.0125549,0.931677,0.839695,mpfc,known,paternal
Grb10,chr11,uc007iba.1_1091,0,33,20,2,9.22E-09,0.000124236,0.993976,0.909091,mpfc,known,paternal
Grb10,chr11,uc007iaz.1_831,0,33,20,2,9.22E-09,0.000124236,0.993976,0.909091,mpfc,known,paternal
Grb10,chr11,uc007iaz.1_657,1,26,15,1,1.50E-06,0.000465258,0.95941,0.931677,mpfc,known,paternal
Grb10,chr11,uc007iaz.1_2554,1,15,11,2,0.000465258,0.0125549,0.931677,0.839695,mpfc,known,paternal
Grb10,chr11,uc007iaz.1_3856,0,11,17,0,0.000911119,3.74E-05,0.982143,0.988372,mpfc,known,paternal
Impact,chr18,uc008eda.1_617,2,519,182,29,0,6.09E-26,0.996161,0.862559,mpfc,known,paternal
Impact,chr18,uc008eda.1_628,6,577,288,36,0,1.54E-44,0.989708,0.888889,mpfc,known,paternal
Impact,chr18,uc008eda.1_589,4,424,153,27,0,5.92E-21,0.990654,0.85,mpfc,known,paternal
Impact,chr18,uc008eda.1_2521,0,81,104,5,2.26E-19,2.48E-21,0.997537,0.954128,mpfc,known,paternal
Impact,chr18,uc008eda.1_2668,0,71,43,8,3.57E-17,9.54E-07,0.997191,0.843137,mpfc,known,paternal
Impact,chr18,uc008eda.1_2415,4,37,33,2,2.55E-07,1.61E-07,0.900243,0.942857,mpfc,known,paternal
Impact,chr18,uc008eda.1_2325,5,159,222,13,2.61E-33,2.53E-42,0.969512,0.944681,mpfc,known,paternal
Impact,chr18,uc008eda.1_1453,8,430,243,53,0,2.36E-28,0.981735,0.820946,mpfc,known,paternal
Impact,chr18,uc008eda.1_181,8,274,188,16,0,2.13E-33,0.971631,0.921569,mpfc,known,paternal
Impact,chr18,uc008eda.1_1452,8,404,253,43,0,2.89E-34,0.980583,0.85473,mpfc,known,paternal
Inpp5f,chr7,uc009jzg.1_2961,4,13,36,3,0.029049,1.26E-07,0.764706,0.923077,mpfc,known,paternal
Inpp5f,chr7,uc009jzg.1_3147,3,14,22,5,0.00763288,0.00106921,0.823529,0.811808,mpfc,known,paternal
Inpp5f,chr7,uc009jzg.1_2787,9,31,52,19,0.000504218,8.99E-05,0.773067,0.732394,mpfc,known,paternal
Inpp5f,chr7,uc009jzg.1_2752,16,63,105,15,1.24E-07,2.11E-16,0.797468,0.875,mpfc,known,paternal
Inpp5f,chr7,uc009jzf.1_829,11,32,40,9,0.00136255,9.49E-06,0.744186,0.816327,mpfc,known,paternal
Inpp5f,chr7,uc009jzg.1_1536,11,32,40,8,0.00136255,3.86E-06,0.744186,0.833333,mpfc,known,paternal
Inpp5f,chr7,uc009jzf.1_2440,3,14,22,5,0.00763288,0.00106921,0.823529,0.811808,mpfc,known,paternal
Inpp5f,chr7,uc009jzf.1_2080,9,31,52,19,0.000504218,8.99E-05,0.773067,0.732394,mpfc,known,paternal
Inpp5f,chr7,uc009jzf.1_2254,4,13,36,3,0.029049,1.26E-07,0.764706,0.923077,mpfc,known,paternal
Inpp5f,chr7,uc009jzf.1_2045,16,63,105,15,1.24E-07,2.11E-16,0.797468,0.875,mpfc,known,paternal
Inpp5f,chr7,uc009jze.1_2866,3,14,22,5,0.00763288,0.00106921,0.823529,0.811808,mpfc,known,paternal
Inpp5f,chr7,uc009jze.1_2506,9,31,52,19,0.000504218,8.99E-05,0.773067,0.732394,mpfc,known,paternal
Inpp5f,chr7,uc009jze.1_2680,4,13,36,3,0.029049,1.26E-07,0.764706,0.923077,mpfc,known,paternal
Inpp5f,chr7,uc009jze.1_2471,16,63,105,15,1.24E-07,2.11E-16,0.797468,0.875,mpfc,known,paternal
Inpp5f,chr7,uc009jze.1_1255,11,32,40,9,0.00136255,9.49E-06,0.744186,0.816327,mpfc,known,paternal
Inpp5f,chr7,uc009jzc.1_4505,3,14,22,5,0.00763288,0.00106921,0.823529,0.811808,mpfc,known,paternal
Inpp5f,chr7,uc009jzc.1_4319,4,13,36,3,0.029049,1.26E-07,0.764706,0.923077,mpfc,known,paternal
Inpp5f,chr7,uc009jzc.1_4145,9,31,52,19,0.000504218,8.99E-05,0.773067,0.732394,mpfc,known,paternal
Inpp5f,chr7,uc009jzc.1_4110,16,63,105,15,1.24E-07,2.11E-16,0.797468,0.875,mpfc,known,paternal
Inpp5f,chr7,uc009jzc.1_2894,11,32,40,9,0.00136255,9.49E-06,0.744186,0.816327,mpfc,known,paternal
Itpr1,chr6,uc009ddi.1_1971,32,62,37,18,0.00197302,0.0104083,0.659574,0.672727,mpfc,,paternal
Itpr1,chr6,uc009ddh.1_2358,32,62,37,18,0.00197302,0.0104083,0.659574,0.672727,mpfc,,paternal
Kcnip3,chr2,uc008mfn.1_2395,219,286,212,173,0.00286877,0.0468533,0.566337,0.550649,mpfc,,paternal
Klf4,chr4,uc008sxk.1_2314,4,13,15,6,0.029049,0.0495346,0.764706,0.714286,mpfc,,paternal
Lgi1,chr19,uc008hjk.1_2650,14,30,39,23,0.0158613,0.0421535,0.681818,0.629032,mpfc,,paternal
Lgi1,chr19,uc008hji.1_2672,14,30,39,23,0.0158613,0.0421535,0.681818,0.629032,mpfc,,paternal
Man2a2,chr7,uc009iap.1_4049,43,66,52,27,0.0275947,0.00491244,0.605505,0.658228,mpfc,,paternal
Man2a2,chr7,uc009iao.1_2561,43,66,52,27,0.0275947,0.00491244,0.605505,0.658228,mpfc,,paternal
Map3k10,chr7,uc009fwv.1_2968,52,98,77,54,0.000172731,0.0444821,0.653333,0.587786,mpfc,,paternal
Map3k10,chr7,uc009fwv.1_2965,71,112,87,60,0.00243901,0.0259525,0.612022,0.591837,mpfc,,paternal
Mcts2,chr2,uc008nge.1_375,2,35,35,6,5.79E-08,5.93E-06,0.943396,0.853659,mpfc,known,paternal
Mest,chr6,uc009bfu.1_76,0,16,12,0,6.33E-05,0.000532006,0.987654,0.983607,mpfc,known,paternal
Mest,chr6,uc009bfu.1_2024,29,197,122,18,5.39E-29,1.50E-18,0.871681,0.871429,mpfc,known,paternal
Mest,chr6,uc009bfu.1_1780,6,71,91,18,1.29E-13,2.71E-12,0.922078,0.834862,mpfc,known,paternal
Mest,chr6,uc009bft.1_76,0,16,12,0,6.33E-05,0.000532006,0.987654,0.983607,mpfc,known,paternal
Mest,chr6,uc009bft.1_1920,29,197,122,18,5.39E-29,1.50E-18,0.871681,0.871429,mpfc,known,paternal
Mest,chr6,uc009bft.1_1676,6,71,91,18,1.29E-13,2.71E-12,0.922078,0.834862,mpfc,known,paternal
Mest,chr6,uc009bfs.1_1755,29,197,122,18,5.39E-29,1.50E-18,0.871681,0.871429,mpfc,known,paternal
Mest,chr6,uc009bfs.1_1511,6,71,91,18,1.29E-13,2.71E-12,0.922078,0.834862,mpfc,known,paternal
mKIAA0629,chr14,uc007usi.1_1730,65,97,70,44,0.0119317,0.0148867,0.598765,0.614035,mpfc,,paternal
Mt3,chr8,uc009mvu.1_358,630,821,804,663,5.33E-07,0.000232026,0.565817,0.548057,mpfc,,paternal
Mtmr6,chr14,uc007ufa.1_1880,78,126,112,71,0.00077753,0.00243901,0.617647,0.612022,mpfc,,paternal
Mvk,chr5,uc008yzs.1_1272,76,108,108,76,0.0183207,0.0183207,0.586957,0.586957,mpfc,,paternal
Mvk,chr5,uc008yzr.1_1236,76,108,108,76,0.0183207,0.0183207,0.586957,0.586957,mpfc,,paternal
Nap1l5,chr6,uc009cdg.1_597,2,1130,562,13,0,0,0.998145,0.977391,mpfc,known,paternal
Ncald,chr15,uc007vni.1_2929,461,561,459,393,0.00175967,0.0237517,0.548924,0.538732,mpfc,,paternal
Ncald,chr15,uc007vnh.1_2608,461,561,459,393,0.00175967,0.0237517,0.548924,0.538732,mpfc,,paternal
Ncald,chr15,uc007vng.1_2660,461,561,459,393,0.00175967,0.0237517,0.548924,0.538732,mpfc,,paternal
Ncoa6,chr2,uc008nko.1_2225,10,23,16,5,0.0236351,0.0163773,0.69697,0.758294,mpfc,,paternal
Ncoa6,chr2,uc008nkn.1_2058,10,23,16,5,0.0236351,0.0163773,0.69697,0.758294,mpfc,,paternal
Ncoa6,chr2,uc008nkm.1_1899,10,23,16,5,0.0236351,0.0163773,0.69697,0.758294,mpfc,,paternal
Ncoa7,chr10,uc007etl.1_1518,78,131,73,51,0.00024629,0.0481935,0.626794,0.58871,mpfc,,paternal
Ncoa7,chr10,uc007etl.1_1517,92,127,81,53,0.0180261,0.0155704,0.579909,0.604478,mpfc,,paternal
Ncoa7,chr10,uc007etk.1_1509,78,131,73,51,0.00024629,0.0481935,0.626794,0.58871,mpfc,,paternal
Ncoa7,chr10,uc007etk.1_1508,92,127,81,53,0.0180261,0.0155704,0.579909,0.604478,mpfc,,paternal
Ndel1,chr11,uc007jod.1_709,28,56,44,23,0.00225023,0.010301,0.666667,0.656716,mpfc,,paternal
Ndel1,chr11,uc007joc.1_719,28,56,44,23,0.00225023,0.010301,0.666667,0.656716,mpfc,,paternal
Ndn,chr7,uc009hff.1_181,5,537,344,8,0,0,0.990592,0.977273,mpfc,known,paternal
Nif3l1,chr1,uc007bcb.1_1799,3,11,11,2,0.0325094,0.0125549,0.780142,0.839695,mpfc,,paternal
Nif3l1,chr1,uc007bbz.1_2160,3,11,11,2,0.0325094,0.0125549,0.780142,0.839695,mpfc,,paternal
NR_002864,chr15,uc007wbo.1_968,0,96,109,0,1.15E-22,1.62E-25,0.997921,0.998168,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_932,1,752,535,1,0,0,0.998539,0.997948,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_854,0,53,67,0,3.34E-13,2.72E-16,0.996241,0.997024,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_706,1,246,182,3,0,1.48E-39,0.995548,0.983252,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_698,0,212,123,1,0,6.22E-28,0.999057,0.991136,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_540,0,83,75,0,8.21E-20,4.71E-18,0.997596,0.99734,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_497,1,198,169,1,2.52E-44,5.47E-38,0.994475,0.993533,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_4686,0,47,35,0,7.10E-12,3.30E-09,0.995763,0.994318,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_399,4,695,397,6,0,0,0.994135,0.985112,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3816,0,400,296,0,0,0,0.9995,0.999325,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3556,0,180,209,0,4.85E-41,0,0.99889,0.999044,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3455,1,100,92,0,6.80E-23,8.67E-22,0.98912,0.997831,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3326,1,277,258,7,0,0,0.996045,0.973585,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3284,0,242,194,2,0,8.34E-43,0.999174,0.989796,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3066,0,157,114,0,5.12E-36,1.30E-26,0.998728,0.998249,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_3062,1,135,111,0,1.47E-30,5.92E-26,0.991918,0.998201,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_2368,4,379,429,13,0,0,0.989556,0.970588,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_2386,1,391,353,0,0,0,0.997195,0.999434,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1955,0,130,68,0,4.10E-30,1.63E-16,0.998464,0.997067,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1872,0,96,109,3,1.15E-22,1.30E-23,0.997921,0.973214,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1857,0,100,124,0,1.52E-23,8.42E-29,0.998004,0.99839,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1695,0,110,144,0,9.80E-26,3.55E-33,0.998185,0.998613,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1564,1,242,251,5,0,0,0.995475,0.980469,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1375,0,83,88,0,8.21E-20,6.55E-21,0.997596,0.997732,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1298,0,280,180,2,0,9.47E-40,0.999286,0.989011,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1164,0,87,71,1,1.09E-20,1.59E-16,0.997706,0.984743,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1127,0,214,126,6,0,1.55E-25,0.999066,0.954545,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1115,0,335,239,0,0,0,0.999403,0.999164,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_106,0,18,12,0,2.21E-05,0.000532006,0.989011,0.983607,mpfc,known,paternal
NR_002864,chr15,uc007wbo.1_1038,0,319,201,2,0,2.52E-44,0.999373,0.98966,mpfc,known,paternal
P140,chr11,uc007lee.1_4566,37,76,50,32,0.000243681,0.0468374,0.672566,0.609756,mpfc,,paternal
Peg10,chr6,uc009avv.1_6497,0,30,29,1,4.32E-08,3.19E-07,0.993378,0.963455,mpfc,known,paternal
Peg10,chr6,uc009avv.1_5542,0,18,25,0,2.21E-05,5.73E-07,0.989011,0.992063,mpfc,known,paternal
Peg10,chr6,uc009avv.1_5521,0,29,41,0,7.24E-08,1.52E-10,0.993151,0.995146,mpfc,known,paternal
Peg10,chr6,uc009avv.1_4925,0,33,23,0,9.22E-09,1.62E-06,0.993976,0.991379,mpfc,known,paternal
Peg10,chr6,uc009avv.1_3246,0,19,13,0,1.31E-05,0.000311491,0.989583,0.984848,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_959,0,56,28,0,7.25E-14,1.21E-07,0.996441,0.992908,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_863,1,232,130,2,0,7.93E-29,0.995281,0.984103,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5874,0,103,68,2,3.35E-24,3.06E-15,0.998062,0.970043,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_6379,0,72,95,1,2.15E-17,8.49E-22,0.99723,0.988554,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5482,0,238,136,3,0,1.63E-29,0.99916,0.977714,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5398,0,26,54,0,3.41E-07,2.00E-13,0.992366,0.99631,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5392,0,23,90,0,1.62E-06,2.38E-21,0.991379,0.997783,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5033,0,627,271,4,0,0,0.999681,0.985455,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_5030,0,620,232,7,0,0,0.999678,0.970711,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_4809,0,245,172,5,0,3.85E-36,0.999184,0.971751,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_4472,0,215,151,4,0,3.58E-32,0.999071,0.974194,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_4181,0,143,132,4,5.88E-33,4.99E-28,0.998603,0.970588,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_4119,1,67,79,1,1.21E-15,2.77E-18,0.983847,0.986267,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_3863,0,83,81,3,8.21E-20,1.73E-17,0.997596,0.963139,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_3845,0,64,78,0,1.24E-15,1.03E-18,0.996885,0.997442,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_2936,0,60,21,0,9.49E-15,4.59E-06,0.996678,0.990566,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_2697,0,45,54,2,1.97E-11,3.68E-12,0.995575,0.964286,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_2199,0,119,82,1,1.05E-27,6.06E-19,0.998322,0.986763,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_1351,1,49,33,1,1.14E-11,4.07E-08,0.978044,0.967742,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_1277,0,76,38,2,2.84E-18,1.25E-08,0.997375,0.947631,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_896,0,56,28,0,7.25E-14,1.21E-07,0.996441,0.992908,mpfc,known,paternal
Peg3,chr7,uc009fbx.1_1202,0,106,58,2,7.37E-25,4.85E-13,0.998117,0.965058,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_800,1,232,130,2,0,7.93E-29,0.995281,0.984103,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_6316,0,72,95,1,2.15E-17,8.49E-22,0.99723,0.988554,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_5419,0,238,136,3,0,1.63E-29,0.99916,0.977714,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_5811,0,103,68,2,3.35E-24,3.06E-15,0.998062,0.970043,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_5329,0,23,90,0,1.62E-06,2.38E-21,0.991379,0.997783,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_5335,0,26,54,0,3.41E-07,2.00E-13,0.992366,0.99631,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4970,0,627,271,4,0,0,0.999681,0.985455,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4746,0,245,172,5,0,3.85E-36,0.999184,0.971751,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4967,0,620,232,7,0,0,0.999678,0.970711,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4118,0,143,132,4,5.88E-33,4.99E-28,0.998603,0.970588,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4409,0,215,151,4,0,3.58E-32,0.999071,0.974194,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_3800,0,83,81,3,8.21E-20,1.73E-17,0.997596,0.963139,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_4056,1,67,79,1,1.21E-15,2.77E-18,0.983847,0.986267,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_3782,0,64,78,0,1.24E-15,1.03E-18,0.996885,0.997442,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_2634,0,45,54,2,1.97E-11,3.68E-12,0.995575,0.964286,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_2873,0,60,21,0,9.49E-15,4.59E-06,0.996678,0.990566,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_1288,1,49,33,1,1.14E-11,4.07E-08,0.978044,0.967742,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_2136,0,119,82,1,1.05E-27,6.06E-19,0.998322,0.986763,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_1214,0,76,38,2,2.84E-18,1.25E-08,0.997375,0.947631,mpfc,known,paternal
Peg3,chr7,uc009fbw.1_1139,0,106,58,2,7.37E-25,4.85E-13,0.998117,0.965058,mpfc,known,paternal
Pfkp,chr13,uc007pka.1_1749,321,389,429,300,0.0107108,1.77E-06,0.547887,0.588477,mpfc,,paternal
Pfkp,chr13,uc007pjz.1_1749,321,389,429,300,0.0107108,1.77E-06,0.547887,0.588477,mpfc,,paternal
Phf12,chr11,uc007kht.1_3606,4,17,14,5,0.00455635,0.0389475,0.809524,0.736842,mpfc,,paternal
Plagl1,chr10,uc007ekm.1_4630,0,18,9,1,2.21E-05,0.011412,0.989011,0.891089,mpfc,known,paternal
Plagl1,chr10,uc007ekm.1_4631,0,17,9,1,3.74E-05,0.011412,0.988372,0.891089,mpfc,known,paternal
Plagl1,chr10,uc007ekm.1_4625,0,24,9,1,9.63E-07,0.011412,0.991736,0.891089,mpfc,known,paternal
Plagl1,chr10,uc007ekm.1_2309,0,34,10,1,5.51E-09,0.00665561,0.994152,0.900901,mpfc,known,paternal
